id	chrom	len	cumlen
scaffold_group370	VYXG01014805.1_RagTag	265	1043577191
scaffold_group370	VYXG01014806.1_RagTag	265	1043577456
scaffold_group370	VYXG01014808.1_RagTag	265	1043577721
scaffold_group370	VYXG01014809.1_RagTag	265	1043577986
scaffold_group370	VYXG01014810.1_RagTag	265	1043578251
scaffold_group370	VYXG01014811.1_RagTag	265	1043578516
scaffold_group370	VYXG01014812.1_RagTag	265	1043578781
scaffold_group370	VYXG01014813.1_RagTag	266	1043579047
scaffold_group370	VYXG01014814.1_RagTag	266	1043579313
scaffold_group370	VYXG01014815.1_RagTag	265	1043579578
scaffold_group370	VYXG01014816.1_RagTag	266	1043579844
scaffold_group370	VYXG01014817.1_RagTag	266	1043580110
scaffold_group370	VYXG01014818.1_RagTag	266	1043580376
scaffold_group370	VYXG01014820.1_RagTag	267	1043580643
scaffold_group370	VYXG01014821.1_RagTag	267	1043580910
scaffold_group370	VYXG01014822.1_RagTag	266	1043581176
scaffold_group370	VYXG01014824.1_RagTag	267	1043581443
scaffold_group371	VYXG01014825.1_RagTag	267	1043581710
scaffold_group371	VYXG01014827.1_RagTag	267	1043581977
scaffold_group371	VYXG01014828.1_RagTag	267	1043582244
scaffold_group371	VYXG01014830.1_RagTag	267	1043582511
scaffold_group371	VYXG01014831.1_RagTag	267	1043582778
scaffold_group371	VYXG01014832.1_RagTag	267	1043583045
scaffold_group371	VYXG01014833.1_RagTag	267	1043583312
scaffold_group371	VYXG01014834.1_RagTag	267	1043583579
scaffold_group371	VYXG01014839.1_RagTag	268	1043583847
scaffold_group371	VYXG01014840.1_RagTag	268	1043584115
scaffold_group371	VYXG01014841.1_RagTag	268	1043584383
scaffold_group371	VYXG01014842.1_RagTag	268	1043584651
scaffold_group371	VYXG01014843.1_RagTag	268	1043584919
scaffold_group371	VYXG01014844.1_RagTag	268	1043585187
scaffold_group371	VYXG01014845.1_RagTag	268	1043585455
scaffold_group371	VYXG01014846.1_RagTag	268	1043585723
scaffold_group371	VYXG01014847.1_RagTag	268	1043585991
scaffold_group371	VYXG01014848.1_RagTag	268	1043586259
scaffold_group371	VYXG01014849.1_RagTag	269	1043586528
scaffold_group371	VYXG01014850.1_RagTag	269	1043586797
scaffold_group371	VYXG01014851.1_RagTag	269	1043587066
scaffold_group371	VYXG01014852.1_RagTag	269	1043587335
scaffold_group371	VYXG01014854.1_RagTag	269	1043587604
scaffold_group371	VYXG01014856.1_RagTag	269	1043587873
scaffold_group371	VYXG01014859.1_RagTag	270	1043588143
scaffold_group371	VYXG01014860.1_RagTag	270	1043588413
scaffold_group371	VYXG01014862.1_RagTag	270	1043588683
scaffold_group371	VYXG01014863.1_RagTag	269	1043588952
scaffold_group371	VYXG01014864.1_RagTag	270	1043589222
scaffold_group371	VYXG01014865.1_RagTag	270	1043589492
scaffold_group372	VYXG01014866.1_RagTag	270	1043589762
scaffold_group372	VYXG01014871.1_RagTag	270	1043590032
scaffold_group372	VYXG01014872.1_RagTag	271	1043590303
scaffold_group372	VYXG01014873.1_RagTag	271	1043590574
scaffold_group372	VYXG01014875.1_RagTag	271	1043590845
scaffold_group372	VYXG01014876.1_RagTag	271	1043591116
scaffold_group372	VYXG01014877.1_RagTag	271	1043591387
scaffold_group372	VYXG01014879.1_RagTag	271	1043591658
scaffold_group372	VYXG01014880.1_RagTag	271	1043591929
scaffold_group372	VYXG01014881.1_RagTag	271	1043592200
scaffold_group372	VYXG01014882.1_RagTag	272	1043592472
scaffold_group372	VYXG01014883.1_RagTag	271	1043592743
scaffold_group372	VYXG01014884.1_RagTag	272	1043593015
scaffold_group372	VYXG01014885.1_RagTag	272	1043593287
scaffold_group372	VYXG01014886.1_RagTag	271	1043593558
scaffold_group372	VYXG01014889.1_RagTag	272	1043593830
scaffold_group372	VYXG01014891.1_RagTag	272	1043594102
scaffold_group372	VYXG01014893.1_RagTag	272	1043594374
scaffold_group372	VYXG01014894.1_RagTag	272	1043594646
scaffold_group372	VYXG01014895.1_RagTag	272	1043594918
scaffold_group372	VYXG01014896.1_RagTag	272	1043595190
scaffold_group372	VYXG01014897.1_RagTag	273	1043595463
scaffold_group372	VYXG01014898.1_RagTag	273	1043595736
scaffold_group372	VYXG01014900.1_RagTag	272	1043596008
scaffold_group372	VYXG01014901.1_RagTag	273	1043596281
scaffold_group372	VYXG01014904.1_RagTag	273	1043596554
scaffold_group372	VYXG01014905.1_RagTag	273	1043596827
scaffold_group372	VYXG01014906.1_RagTag	273	1043597100
scaffold_group372	VYXG01014907.1_RagTag	273	1043597373
scaffold_group372	VYXG01014909.1_RagTag	273	1043597646
scaffold_group373	VYXG01014910.1_RagTag	273	1043597919
scaffold_group373	VYXG01014911.1_RagTag	273	1043598192
scaffold_group373	VYXG01014912.1_RagTag	273	1043598465
scaffold_group373	VYXG01014914.1_RagTag	274	1043598739
scaffold_group373	VYXG01014915.1_RagTag	273	1043599012
scaffold_group373	VYXG01014916.1_RagTag	274	1043599286
scaffold_group373	VYXG01014917.1_RagTag	274	1043599560
scaffold_group373	VYXG01014919.1_RagTag	274	1043599834
scaffold_group373	VYXG01014920.1_RagTag	274	1043600108
scaffold_group373	VYXG01014922.1_RagTag	274	1043600382
scaffold_group373	VYXG01014923.1_RagTag	274	1043600656
scaffold_group373	VYXG01014924.1_RagTag	274	1043600930
scaffold_group373	VYXG01014925.1_RagTag	274	1043601204
scaffold_group373	VYXG01014928.1_RagTag	274	1043601478
scaffold_group373	VYXG01014929.1_RagTag	275	1043601753
scaffold_group373	VYXG01014930.1_RagTag	275	1043602028
scaffold_group373	VYXG01014931.1_RagTag	275	1043602303
scaffold_group373	VYXG01014932.1_RagTag	274	1043602577
scaffold_group373	VYXG01014933.1_RagTag	275	1043602852
scaffold_group373	VYXG01014934.1_RagTag	275	1043603127
scaffold_group373	VYXG01014937.1_RagTag	275	1043603402
scaffold_group373	VYXG01014938.1_RagTag	275	1043603677
scaffold_group373	VYXG01014939.1_RagTag	275	1043603952
scaffold_group373	VYXG01014940.1_RagTag	275	1043604227
scaffold_group373	VYXG01014942.1_RagTag	275	1043604502
scaffold_group373	VYXG01014943.1_RagTag	275	1043604777
scaffold_group373	VYXG01014944.1_RagTag	276	1043605053
scaffold_group373	VYXG01014946.1_RagTag	276	1043605329
scaffold_group373	VYXG01014947.1_RagTag	276	1043605605
scaffold_group373	VYXG01014949.1_RagTag	276	1043605881
scaffold_group374	VYXG01014951.1_RagTag	276	1043606157
scaffold_group374	VYXG01014952.1_RagTag	276	1043606433
scaffold_group374	VYXG01014954.1_RagTag	276	1043606709
scaffold_group374	VYXG01014955.1_RagTag	276	1043606985
scaffold_group374	VYXG01014956.1_RagTag	276	1043607261
scaffold_group374	VYXG01014957.1_RagTag	276	1043607537
scaffold_group374	VYXG01014958.1_RagTag	276	1043607813
scaffold_group374	VYXG01014959.1_RagTag	276	1043608089
scaffold_group374	VYXG01014960.1_RagTag	277	1043608366
scaffold_group374	VYXG01014961.1_RagTag	277	1043608643
scaffold_group374	VYXG01014962.1_RagTag	276	1043608919
scaffold_group374	VYXG01014964.1_RagTag	277	1043609196
scaffold_group374	VYXG01014965.1_RagTag	277	1043609473
scaffold_group374	VYXG01014967.1_RagTag	277	1043609750
scaffold_group374	VYXG01014968.1_RagTag	277	1043610027
scaffold_group374	VYXG01014969.1_RagTag	277	1043610304
scaffold_group374	VYXG01014970.1_RagTag	277	1043610581
scaffold_group374	VYXG01014971.1_RagTag	277	1043610858
scaffold_group374	VYXG01014972.1_RagTag	277	1043611135
scaffold_group374	VYXG01014973.1_RagTag	277	1043611412
scaffold_group374	VYXG01014974.1_RagTag	277	1043611689
scaffold_group374	VYXG01014975.1_RagTag	278	1043611967
scaffold_group374	VYXG01014976.1_RagTag	278	1043612245
scaffold_group374	VYXG01014978.1_RagTag	278	1043612523
scaffold_group374	VYXG01014980.1_RagTag	278	1043612801
scaffold_group374	VYXG01014982.1_RagTag	278	1043613079
scaffold_group374	VYXG01014984.1_RagTag	278	1043613357
scaffold_group374	VYXG01014985.1_RagTag	278	1043613635
scaffold_group374	VYXG01014986.1_RagTag	278	1043613913
scaffold_group374	VYXG01014987.1_RagTag	278	1043614191
scaffold_group375	VYXG01014988.1_RagTag	278	1043614469
scaffold_group375	VYXG01014989.1_RagTag	278	1043614747
scaffold_group375	VYXG01014990.1_RagTag	278	1043615025
scaffold_group375	VYXG01014991.1_RagTag	279	1043615304
scaffold_group375	VYXG01014992.1_RagTag	278	1043615582
scaffold_group375	VYXG01014993.1_RagTag	279	1043615861
scaffold_group375	VYXG01014994.1_RagTag	279	1043616140
scaffold_group375	VYXG01014995.1_RagTag	279	1043616419
scaffold_group375	VYXG01014999.1_RagTag	279	1043616698
scaffold_group375	VYXG01015000.1_RagTag	279	1043616977
scaffold_group375	VYXG01015001.1_RagTag	279	1043617256
scaffold_group375	VYXG01015002.1_RagTag	279	1043617535
scaffold_group375	VYXG01015003.1_RagTag	279	1043617814
scaffold_group375	VYXG01015004.1_RagTag	279	1043618093
scaffold_group375	VYXG01015005.1_RagTag	279	1043618372
scaffold_group375	VYXG01015006.1_RagTag	279	1043618651
scaffold_group375	VYXG01015007.1_RagTag	279	1043618930
scaffold_group375	VYXG01015008.1_RagTag	280	1043619210
scaffold_group375	VYXG01015010.1_RagTag	279	1043619489
scaffold_group375	VYXG01015011.1_RagTag	280	1043619769
scaffold_group375	VYXG01015012.1_RagTag	280	1043620049
scaffold_group375	VYXG01015015.1_RagTag	280	1043620329
scaffold_group375	VYXG01015016.1_RagTag	281	1043620610
scaffold_group375	VYXG01015017.1_RagTag	280	1043620890
scaffold_group375	VYXG01015018.1_RagTag	281	1043621171
scaffold_group375	VYXG01015019.1_RagTag	281	1043621452
scaffold_group375	VYXG01015020.1_RagTag	281	1043621733
scaffold_group375	VYXG01015022.1_RagTag	281	1043622014
scaffold_group375	VYXG01015023.1_RagTag	281	1043622295
scaffold_group375	VYXG01015024.1_RagTag	281	1043622576
scaffold_group376	VYXG01015025.1_RagTag	281	1043622857
scaffold_group376	VYXG01015026.1_RagTag	281	1043623138
scaffold_group376	VYXG01015027.1_RagTag	281	1043623419
scaffold_group376	VYXG01015029.1_RagTag	281	1043623700
scaffold_group376	VYXG01015030.1_RagTag	281	1043623981
scaffold_group376	VYXG01015034.1_RagTag	282	1043624263
scaffold_group376	VYXG01015036.1_RagTag	282	1043624545
scaffold_group376	VYXG01015038.1_RagTag	282	1043624827
scaffold_group376	VYXG01015039.1_RagTag	282	1043625109
scaffold_group376	VYXG01015040.1_RagTag	282	1043625391
scaffold_group376	VYXG01015041.1_RagTag	282	1043625673
scaffold_group376	VYXG01015042.1_RagTag	282	1043625955
scaffold_group376	VYXG01015043.1_RagTag	282	1043626237
scaffold_group376	VYXG01015044.1_RagTag	283	1043626520
scaffold_group376	VYXG01015045.1_RagTag	282	1043626802
scaffold_group376	VYXG01015046.1_RagTag	283	1043627085
scaffold_group376	VYXG01015047.1_RagTag	283	1043627368
scaffold_group376	VYXG01015048.1_RagTag	283	1043627651
scaffold_group376	VYXG01015049.1_RagTag	283	1043627934
scaffold_group376	VYXG01015050.1_RagTag	283	1043628217
scaffold_group376	VYXG01015053.1_RagTag	283	1043628500
scaffold_group376	VYXG01015056.1_RagTag	284	1043628784
scaffold_group376	VYXG01015058.1_RagTag	284	1043629068
scaffold_group376	VYXG01015059.1_RagTag	283	1043629351
scaffold_group376	VYXG01015061.1_RagTag	284	1043629635
scaffold_group376	VYXG01015065.1_RagTag	284	1043629919
scaffold_group376	VYXG01015066.1_RagTag	284	1043630203
scaffold_group376	VYXG01015068.1_RagTag	285	1043630488
scaffold_group376	VYXG01015069.1_RagTag	285	1043630773
scaffold_group376	VYXG01015071.1_RagTag	285	1043631058
scaffold_group377	VYXG01015072.1_RagTag	285	1043631343
scaffold_group377	VYXG01015073.1_RagTag	285	1043631628
scaffold_group377	VYXG01015074.1_RagTag	285	1043631913
scaffold_group377	VYXG01015075.1_RagTag	285	1043632198
scaffold_group377	VYXG01015076.1_RagTag	285	1043632483
scaffold_group377	VYXG01015078.1_RagTag	286	1043632769
scaffold_group377	VYXG01015079.1_RagTag	285	1043633054
scaffold_group377	VYXG01015080.1_RagTag	284	1043633338
scaffold_group377	VYXG01015081.1_RagTag	286	1043633624
scaffold_group377	VYXG01015083.1_RagTag	286	1043633910
scaffold_group377	VYXG01015084.1_RagTag	286	1043634196
scaffold_group377	VYXG01015085.1_RagTag	286	1043634482
scaffold_group377	VYXG01015087.1_RagTag	286	1043634768
scaffold_group377	VYXG01015090.1_RagTag	287	1043635055
scaffold_group377	VYXG01015091.1_RagTag	286	1043635341
scaffold_group377	VYXG01015094.1_RagTag	287	1043635628
scaffold_group377	VYXG01015095.1_RagTag	287	1043635915
scaffold_group377	VYXG01015097.1_RagTag	287	1043636202
scaffold_group377	VYXG01015098.1_RagTag	287	1043636489
scaffold_group377	VYXG01015099.1_RagTag	288	1043636777
scaffold_group377	VYXG01015100.1_RagTag	287	1043637064
scaffold_group377	VYXG01015101.1_RagTag	288	1043637352
scaffold_group377	VYXG01015103.1_RagTag	288	1043637640
scaffold_group377	VYXG01015104.1_RagTag	288	1043637928
scaffold_group377	VYXG01015105.1_RagTag	288	1043638216
scaffold_group377	VYXG01015107.1_RagTag	288	1043638504
scaffold_group377	VYXG01015108.1_RagTag	288	1043638792
scaffold_group377	VYXG01015109.1_RagTag	288	1043639080
scaffold_group377	VYXG01015110.1_RagTag	288	1043639368
scaffold_group377	VYXG01015111.1_RagTag	288	1043639656
scaffold_group378	VYXG01015112.1_RagTag	288	1043639944
scaffold_group378	VYXG01015113.1_RagTag	288	1043640232
scaffold_group378	VYXG01015114.1_RagTag	288	1043640520
scaffold_group378	VYXG01015115.1_RagTag	288	1043640808
scaffold_group378	VYXG01015116.1_RagTag	288	1043641096
scaffold_group378	VYXG01015117.1_RagTag	288	1043641384
scaffold_group378	VYXG01015119.1_RagTag	289	1043641673
scaffold_group378	VYXG01015120.1_RagTag	289	1043641962
scaffold_group378	VYXG01015121.1_RagTag	289	1043642251
scaffold_group378	VYXG01015122.1_RagTag	289	1043642540
scaffold_group378	VYXG01015123.1_RagTag	289	1043642829
scaffold_group378	VYXG01015124.1_RagTag	289	1043643118
scaffold_group378	VYXG01015125.1_RagTag	289	1043643407
scaffold_group378	VYXG01015126.1_RagTag	289	1043643696
scaffold_group378	VYXG01015127.1_RagTag	289	1043643985
scaffold_group378	VYXG01015128.1_RagTag	289	1043644274
scaffold_group378	VYXG01015129.1_RagTag	289	1043644563
scaffold_group378	VYXG01015131.1_RagTag	289	1043644852
scaffold_group378	VYXG01015133.1_RagTag	289	1043645141
scaffold_group378	VYXG01015134.1_RagTag	289	1043645430
scaffold_group378	VYXG01015136.1_RagTag	289	1043645719
scaffold_group378	VYXG01015137.1_RagTag	290	1043646009
scaffold_group378	VYXG01015139.1_RagTag	290	1043646299
scaffold_group378	VYXG01015140.1_RagTag	289	1043646588
scaffold_group378	VYXG01015141.1_RagTag	290	1043646878
scaffold_group378	VYXG01015142.1_RagTag	290	1043647168
scaffold_group378	VYXG01015143.1_RagTag	290	1043647458
scaffold_group378	VYXG01015144.1_RagTag	290	1043647748
scaffold_group378	VYXG01015145.1_RagTag	290	1043648038
scaffold_group378	VYXG01015146.1_RagTag	290	1043648328
scaffold_group379	VYXG01015147.1_RagTag	290	1043648618
scaffold_group379	VYXG01015148.1_RagTag	290	1043648908
scaffold_group379	VYXG01015149.1_RagTag	291	1043649199
scaffold_group379	VYXG01015150.1_RagTag	291	1043649490
scaffold_group379	VYXG01015151.1_RagTag	291	1043649781
scaffold_group379	VYXG01015152.1_RagTag	291	1043650072
scaffold_group379	VYXG01015153.1_RagTag	291	1043650363
scaffold_group379	VYXG01015154.1_RagTag	291	1043650654
scaffold_group379	VYXG01015155.1_RagTag	291	1043650945
scaffold_group379	VYXG01015156.1_RagTag	291	1043651236
scaffold_group379	VYXG01015157.1_RagTag	291	1043651527
scaffold_group379	VYXG01015158.1_RagTag	291	1043651818
scaffold_group379	VYXG01015161.1_RagTag	292	1043652110
scaffold_group379	VYXG01015163.1_RagTag	292	1043652402
scaffold_group379	VYXG01015164.1_RagTag	292	1043652694
scaffold_group379	VYXG01015166.1_RagTag	292	1043652986
scaffold_group379	VYXG01015167.1_RagTag	292	1043653278
scaffold_group379	VYXG01015168.1_RagTag	292	1043653570
scaffold_group379	VYXG01015169.1_RagTag	292	1043653862
scaffold_group379	VYXG01015170.1_RagTag	293	1043654155
scaffold_group379	VYXG01015171.1_RagTag	293	1043654448
scaffold_group379	VYXG01015172.1_RagTag	292	1043654740
scaffold_group379	VYXG01015176.1_RagTag	293	1043655033
scaffold_group379	VYXG01015177.1_RagTag	293	1043655326
scaffold_group379	VYXG01015178.1_RagTag	293	1043655619
scaffold_group379	VYXG01015179.1_RagTag	293	1043655912
scaffold_group379	VYXG01015180.1_RagTag	294	1043656206
scaffold_group379	VYXG01015181.1_RagTag	293	1043656499
scaffold_group379	VYXG01015182.1_RagTag	293	1043656792
scaffold_group379	VYXG01015183.1_RagTag	294	1043657086
scaffold_group380	VYXG01015184.1_RagTag	294	1043657380
scaffold_group380	VYXG01015185.1_RagTag	294	1043657674
scaffold_group380	VYXG01015186.1_RagTag	294	1043657968
scaffold_group380	VYXG01015187.1_RagTag	294	1043658262
scaffold_group380	VYXG01015188.1_RagTag	294	1043658556
scaffold_group380	VYXG01015189.1_RagTag	294	1043658850
scaffold_group380	VYXG01015190.1_RagTag	294	1043659144
scaffold_group380	VYXG01015192.1_RagTag	294	1043659438
scaffold_group380	VYXG01015195.1_RagTag	294	1043659732
scaffold_group380	VYXG01015197.1_RagTag	295	1043660027
scaffold_group380	VYXG01015198.1_RagTag	295	1043660322
scaffold_group380	VYXG01015199.1_RagTag	295	1043660617
scaffold_group380	VYXG01015200.1_RagTag	295	1043660912
scaffold_group380	VYXG01015201.1_RagTag	295	1043661207
scaffold_group380	VYXG01015202.1_RagTag	295	1043661502
scaffold_group380	VYXG01015203.1_RagTag	295	1043661797
scaffold_group380	VYXG01015204.1_RagTag	295	1043662092
scaffold_group380	VYXG01015205.1_RagTag	296	1043662388
scaffold_group380	VYXG01015207.1_RagTag	296	1043662684
scaffold_group380	VYXG01015208.1_RagTag	296	1043662980
scaffold_group380	VYXG01015210.1_RagTag	296	1043663276
scaffold_group380	VYXG01015211.1_RagTag	296	1043663572
scaffold_group380	VYXG01015212.1_RagTag	296	1043663868
scaffold_group380	VYXG01015213.1_RagTag	296	1043664164
scaffold_group380	VYXG01015216.1_RagTag	296	1043664460
scaffold_group380	VYXG01015218.1_RagTag	297	1043664757
scaffold_group380	VYXG01015219.1_RagTag	296	1043665053
scaffold_group380	VYXG01015224.1_RagTag	297	1043665350
scaffold_group380	VYXG01015225.1_RagTag	297	1043665647
scaffold_group380	VYXG01015226.1_RagTag	297	1043665944
scaffold_group381	VYXG01015228.1_RagTag	298	1043666242
scaffold_group381	VYXG01015229.1_RagTag	297	1043666539
scaffold_group381	VYXG01015230.1_RagTag	298	1043666837
scaffold_group381	VYXG01015231.1_RagTag	298	1043667135
scaffold_group381	VYXG01015233.1_RagTag	297	1043667432
scaffold_group381	VYXG01015234.1_RagTag	298	1043667730
scaffold_group381	VYXG01015237.1_RagTag	298	1043668028
scaffold_group381	VYXG01015238.1_RagTag	298	1043668326
scaffold_group381	VYXG01015239.1_RagTag	298	1043668624
scaffold_group381	VYXG01015240.1_RagTag	298	1043668922
scaffold_group381	VYXG01015243.1_RagTag	298	1043669220
scaffold_group381	VYXG01015245.1_RagTag	298	1043669518
scaffold_group381	VYXG01015247.1_RagTag	299	1043669817
scaffold_group381	VYXG01015248.1_RagTag	299	1043670116
scaffold_group381	VYXG01015249.1_RagTag	299	1043670415
scaffold_group381	VYXG01015251.1_RagTag	299	1043670714
scaffold_group381	VYXG01015252.1_RagTag	299	1043671013
scaffold_group381	VYXG01015253.1_RagTag	299	1043671312
scaffold_group381	VYXG01015254.1_RagTag	299	1043671611
scaffold_group381	VYXG01015255.1_RagTag	299	1043671910
scaffold_group381	VYXG01015256.1_RagTag	299	1043672209
scaffold_group381	VYXG01015257.1_RagTag	300	1043672509
scaffold_group381	VYXG01015258.1_RagTag	300	1043672809
scaffold_group381	VYXG01015259.1_RagTag	299	1043673108
scaffold_group381	VYXG01015260.1_RagTag	300	1043673408
scaffold_group381	VYXG01015261.1_RagTag	300	1043673708
scaffold_group381	VYXG01015262.1_RagTag	300	1043674008
scaffold_group381	VYXG01015263.1_RagTag	300	1043674308
scaffold_group381	VYXG01015264.1_RagTag	300	1043674608
scaffold_group381	VYXG01015266.1_RagTag	300	1043674908
scaffold_group382	VYXG01015268.1_RagTag	301	1043675209
scaffold_group382	VYXG01015269.1_RagTag	301	1043675510
scaffold_group382	VYXG01015270.1_RagTag	301	1043675811
scaffold_group382	VYXG01015273.1_RagTag	301	1043676112
scaffold_group382	VYXG01015274.1_RagTag	301	1043676413
scaffold_group382	VYXG01015275.1_RagTag	302	1043676715
scaffold_group382	VYXG01015278.1_RagTag	302	1043677017
scaffold_group382	VYXG01015280.1_RagTag	302	1043677319
scaffold_group382	VYXG01015281.1_RagTag	302	1043677621
scaffold_group382	VYXG01015283.1_RagTag	302	1043677923
scaffold_group382	VYXG01015284.1_RagTag	302	1043678225
scaffold_group382	VYXG01015285.1_RagTag	302	1043678527
scaffold_group382	VYXG01015287.1_RagTag	303	1043678830
scaffold_group382	VYXG01015288.1_RagTag	303	1043679133
scaffold_group382	VYXG01015289.1_RagTag	303	1043679436
scaffold_group382	VYXG01015292.1_RagTag	303	1043679739
scaffold_group382	VYXG01015293.1_RagTag	304	1043680043
scaffold_group382	VYXG01015294.1_RagTag	303	1043680346
scaffold_group382	VYXG01015295.1_RagTag	304	1043680650
scaffold_group382	VYXG01015296.1_RagTag	304	1043680954
scaffold_group382	VYXG01015297.1_RagTag	304	1043681258
scaffold_group382	VYXG01015298.1_RagTag	304	1043681562
scaffold_group382	VYXG01015299.1_RagTag	305	1043681867
scaffold_group382	VYXG01015300.1_RagTag	304	1043682171
scaffold_group382	VYXG01015301.1_RagTag	304	1043682475
scaffold_group382	VYXG01015302.1_RagTag	305	1043682780
scaffold_group382	VYXG01015303.1_RagTag	305	1043683085
scaffold_group382	VYXG01015305.1_RagTag	305	1043683390
scaffold_group382	VYXG01015306.1_RagTag	305	1043683695
scaffold_group382	VYXG01015307.1_RagTag	305	1043684000
scaffold_group383	VYXG01015308.1_RagTag	305	1043684305
scaffold_group383	VYXG01015309.1_RagTag	306	1043684611
scaffold_group383	VYXG01015310.1_RagTag	305	1043684916
scaffold_group383	VYXG01015312.1_RagTag	306	1043685222
scaffold_group383	VYXG01015313.1_RagTag	306	1043685528
scaffold_group383	VYXG01015315.1_RagTag	306	1043685834
scaffold_group383	VYXG01015316.1_RagTag	306	1043686140
scaffold_group383	VYXG01015317.1_RagTag	306	1043686446
scaffold_group383	VYXG01015318.1_RagTag	306	1043686752
scaffold_group383	VYXG01015319.1_RagTag	306	1043687058
scaffold_group383	VYXG01015321.1_RagTag	306	1043687364
scaffold_group383	VYXG01015322.1_RagTag	306	1043687670
scaffold_group383	VYXG01015323.1_RagTag	306	1043687976
scaffold_group383	VYXG01015324.1_RagTag	306	1043688282
scaffold_group383	VYXG01015325.1_RagTag	307	1043688589
scaffold_group383	VYXG01015326.1_RagTag	307	1043688896
scaffold_group383	VYXG01015327.1_RagTag	306	1043689202
scaffold_group383	VYXG01015328.1_RagTag	307	1043689509
scaffold_group383	VYXG01015329.1_RagTag	307	1043689816
scaffold_group383	VYXG01015330.1_RagTag	307	1043690123
scaffold_group383	VYXG01015331.1_RagTag	307	1043690430
scaffold_group383	VYXG01015333.1_RagTag	307	1043690737
scaffold_group383	VYXG01015336.1_RagTag	307	1043691044
scaffold_group383	VYXG01015337.1_RagTag	308	1043691352
scaffold_group383	VYXG01015338.1_RagTag	308	1043691660
scaffold_group383	VYXG01015340.1_RagTag	308	1043691968
scaffold_group383	VYXG01015342.1_RagTag	308	1043692276
scaffold_group383	VYXG01015343.1_RagTag	308	1043692584
scaffold_group383	VYXG01015344.1_RagTag	308	1043692892
scaffold_group383	VYXG01015345.1_RagTag	308	1043693200
scaffold_group384	VYXG01015346.1_RagTag	308	1043693508
scaffold_group384	VYXG01015347.1_RagTag	308	1043693816
scaffold_group384	VYXG01015348.1_RagTag	308	1043694124
scaffold_group384	VYXG01015349.1_RagTag	308	1043694432
scaffold_group384	VYXG01015350.1_RagTag	308	1043694740
scaffold_group384	VYXG01015351.1_RagTag	309	1043695049
scaffold_group384	VYXG01015353.1_RagTag	309	1043695358
scaffold_group384	VYXG01015354.1_RagTag	309	1043695667
scaffold_group384	VYXG01015355.1_RagTag	309	1043695976
scaffold_group384	VYXG01015356.1_RagTag	309	1043696285
scaffold_group384	VYXG01015357.1_RagTag	309	1043696594
scaffold_group384	VYXG01015358.1_RagTag	309	1043696903
scaffold_group384	VYXG01015359.1_RagTag	310	1043697213
scaffold_group384	VYXG01015361.1_RagTag	309	1043697522
scaffold_group384	VYXG01015362.1_RagTag	309	1043697831
scaffold_group384	VYXG01015363.1_RagTag	310	1043698141
scaffold_group384	VYXG01015364.1_RagTag	310	1043698451
scaffold_group384	VYXG01015365.1_RagTag	310	1043698761
scaffold_group384	VYXG01015367.1_RagTag	310	1043699071
scaffold_group384	VYXG01015368.1_RagTag	310	1043699381
scaffold_group384	VYXG01015369.1_RagTag	310	1043699691
scaffold_group384	VYXG01015370.1_RagTag	310	1043700001
scaffold_group384	VYXG01015371.1_RagTag	310	1043700311
scaffold_group384	VYXG01015372.1_RagTag	310	1043700621
scaffold_group384	VYXG01015373.1_RagTag	310	1043700931
scaffold_group384	VYXG01015374.1_RagTag	311	1043701242
scaffold_group384	VYXG01015375.1_RagTag	311	1043701553
scaffold_group384	VYXG01015376.1_RagTag	311	1043701864
scaffold_group384	VYXG01015377.1_RagTag	310	1043702174
scaffold_group384	VYXG01015378.1_RagTag	311	1043702485
scaffold_group385	VYXG01015379.1_RagTag	311	1043702796
scaffold_group385	VYXG01015380.1_RagTag	311	1043703107
scaffold_group385	VYXG01015381.1_RagTag	311	1043703418
scaffold_group385	VYXG01015382.1_RagTag	312	1043703730
scaffold_group385	VYXG01015383.1_RagTag	311	1043704041
scaffold_group385	VYXG01015384.1_RagTag	312	1043704353
scaffold_group385	VYXG01015386.1_RagTag	312	1043704665
scaffold_group385	VYXG01015387.1_RagTag	312	1043704977
scaffold_group385	VYXG01015388.1_RagTag	312	1043705289
scaffold_group385	VYXG01015389.1_RagTag	313	1043705602
scaffold_group385	VYXG01015390.1_RagTag	312	1043705914
scaffold_group385	VYXG01015393.1_RagTag	313	1043706227
scaffold_group385	VYXG01015394.1_RagTag	313	1043706540
scaffold_group385	VYXG01015395.1_RagTag	313	1043706853
scaffold_group385	VYXG01015396.1_RagTag	313	1043707166
scaffold_group385	VYXG01015397.1_RagTag	313	1043707479
scaffold_group385	VYXG01015399.1_RagTag	313	1043707792
scaffold_group385	VYXG01015400.1_RagTag	314	1043708106
scaffold_group385	VYXG01015402.1_RagTag	314	1043708420
scaffold_group385	VYXG01015403.1_RagTag	314	1043708734
scaffold_group385	VYXG01015404.1_RagTag	313	1043709047
scaffold_group385	VYXG01015405.1_RagTag	314	1043709361
scaffold_group385	VYXG01015406.1_RagTag	314	1043709675
scaffold_group385	VYXG01015407.1_RagTag	314	1043709989
scaffold_group385	VYXG01015408.1_RagTag	314	1043710303
scaffold_group385	VYXG01015409.1_RagTag	314	1043710617
scaffold_group385	VYXG01015410.1_RagTag	314	1043710931
scaffold_group385	VYXG01015412.1_RagTag	314	1043711245
scaffold_group385	VYXG01015414.1_RagTag	314	1043711559
