sample	unit	library	flowcell	platform	lane	sample_id	barcode	fq1	fq2	kb1	kb2
24N19863	1	Lib-6	22J7G3LT4	ILLUMINA	6	24N19863	24N19863_Lib-6_1	data/fastqs/LOSH_006/L_24N19863_CKDL250006273-1A_22J7G3LT4_L6_1.fq.gz	data/fastqs/LOSH_006/L_24N19863_CKDL250006273-1A_22J7G3LT4_L6_2.fq.gz	7554279.528	7404414.546
24N19863	2	Lib-6	22J7G3LT4	ILLUMINA	6	24N19863	24N19863_Lib-6_2	data/fastqs/LOSH_006/S_24N19863_CKDL250006273-1A_22J7G3LT4_L6_1.fq.gz	data/fastqs/LOSH_006/S_24N19863_CKDL250006273-1A_22J7G3LT4_L6_2.fq.gz	6688225.849	6582775.477
24N19864	1	Lib-6	22J7G3LT4	ILLUMINA	6	24N19864	24N19864_Lib-6_1	data/fastqs/LOSH_006/L_24N19864_CKDL250006273-1A_22J7G3LT4_L6_1.fq.gz	data/fastqs/LOSH_006/L_24N19864_CKDL250006273-1A_22J7G3LT4_L6_2.fq.gz	10447635.836	10296887.168
24N19864	2	Lib-6	22J7G3LT4	ILLUMINA	6	24N19864	24N19864_Lib-6_2	data/fastqs/LOSH_006/S_24N19864_CKDL250006273-1A_22J7G3LT4_L6_1.fq.gz	data/fastqs/LOSH_006/S_24N19864_CKDL250006273-1A_22J7G3LT4_L6_2.fq.gz	10092012.197	9938426.736
24N19867	1	Lib-6	22J7G3LT4	ILLUMINA	6	24N19867	24N19867_Lib-6_1	data/fastqs/LOSH_006/L_24N19867_CKDL250006273-1A_22J7G3LT4_L6_1.fq.gz	data/fastqs/LOSH_006/L_24N19867_CKDL250006273-1A_22J7G3LT4_L6_2.fq.gz	6939561.591	6883839.825
24N19868	1	Lib-6	22J7G3LT4	ILLUMINA	6	24N19868	24N19868_Lib-6_1	data/fastqs/LOSH_006/L_24N19868_CKDL250006273-1A_22J7G3LT4_L6_1.fq.gz	data/fastqs/LOSH_006/L_24N19868_CKDL250006273-1A_22J7G3LT4_L6_2.fq.gz	6998544.471	6867980.675
24N19869	1	Lib-6	22J7G3LT4	ILLUMINA	6	24N19869	24N19869_Lib-6_1	data/fastqs/LOSH_006/L_24N19869_CKDL250006273-1A_22J7G3LT4_L6_1.fq.gz	data/fastqs/LOSH_006/L_24N19869_CKDL250006273-1A_22J7G3LT4_L6_2.fq.gz	6998641.569	6858894.494
24N19870	1	Lib-6	22J7G3LT4	ILLUMINA	6	24N19870	24N19870_Lib-6_1	data/fastqs/LOSH_006/L_24N19870_CKDL250006273-1A_22J7G3LT4_L6_1.fq.gz	data/fastqs/LOSH_006/L_24N19870_CKDL250006273-1A_22J7G3LT4_L6_2.fq.gz	7548496.821	7382491.961
24N19871	1	Lib-6	22J7G3LT4	ILLUMINA	6	24N19871	24N19871_Lib-6_1	data/fastqs/LOSH_006/L_24N19871_CKDL250006273-1A_22J7G3LT4_L6_1.fq.gz	data/fastqs/LOSH_006/L_24N19871_CKDL250006273-1A_22J7G3LT4_L6_2.fq.gz	7151218.417	7013181.618
24N22996	1	Lib-6	22J7G3LT4	ILLUMINA	6	24N22996	24N22996_Lib-6_1	data/fastqs/LOSH_006/L_24N22996_CKDL250006273-1A_22J7G3LT4_L6_1.fq.gz	data/fastqs/LOSH_006/L_24N22996_CKDL250006273-1A_22J7G3LT4_L6_2.fq.gz	10752825.905	10673672.577
24N22997	1	Lib-6	22J7G3LT4	ILLUMINA	6	24N22997	24N22997_Lib-6_1	data/fastqs/LOSH_006/L_24N22997_CKDL250006273-1A_22J7G3LT4_L6_1.fq.gz	data/fastqs/LOSH_006/L_24N22997_CKDL250006273-1A_22J7G3LT4_L6_2.fq.gz	8199773.443	8111313.327
24N22998	1	Lib-6	22J7G3LT4	ILLUMINA	6	24N22998	24N22998_Lib-6_1	data/fastqs/LOSH_006/L_24N22998_CKDL250006273-1A_22J7G3LT4_L6_1.fq.gz	data/fastqs/LOSH_006/L_24N22998_CKDL250006273-1A_22J7G3LT4_L6_2.fq.gz	8007517.879	7907548.647
24N22999	1	Lib-6	22J7G3LT4	ILLUMINA	6	24N22999	24N22999_Lib-6_1	data/fastqs/LOSH_006/L_24N22999_CKDL250006273-1A_22J7G3LT4_L6_1.fq.gz	data/fastqs/LOSH_006/L_24N22999_CKDL250006273-1A_22J7G3LT4_L6_2.fq.gz	8099183.979	7949755.497
24N23000	1	Lib-6	22J7G3LT4	ILLUMINA	6	24N23000	24N23000_Lib-6_1	data/fastqs/LOSH_006/L_24N23000_CKDL250006273-1A_22J7G3LT4_L6_1.fq.gz	data/fastqs/LOSH_006/L_24N23000_CKDL250006273-1A_22J7G3LT4_L6_2.fq.gz	7577131.306	7476920.693
24N23001	1	Lib-6	22J7G3LT4	ILLUMINA	6	24N23001	24N23001_Lib-6_1	data/fastqs/LOSH_006/L_24N23001_CKDL250006273-1A_22J7G3LT4_L6_1.fq.gz	data/fastqs/LOSH_006/L_24N23001_CKDL250006273-1A_22J7G3LT4_L6_2.fq.gz	7686163.282	7639396.666
24N23002	1	Lib-6	22J7G3LT4	ILLUMINA	6	24N23002	24N23002_Lib-6_1	data/fastqs/LOSH_006/L_24N23002_CKDL250006273-1A_22J7G3LT4_L6_1.fq.gz	data/fastqs/LOSH_006/L_24N23002_CKDL250006273-1A_22J7G3LT4_L6_2.fq.gz	7690095.535	7630560.493
24N23003	1	Lib-6	22J7G3LT4	ILLUMINA	6	24N23003	24N23003_Lib-6_1	data/fastqs/LOSH_006/L_24N23003_CKDL250006273-1A_22J7G3LT4_L6_1.fq.gz	data/fastqs/LOSH_006/L_24N23003_CKDL250006273-1A_22J7G3LT4_L6_2.fq.gz	6686702.837	6647523.625
